"ESPT_CD_ID","EMBA_CD_ID","PORT_CD_ID_ORIGEM","PORT_CD_ID_DESTINO","ESPT_TX_NUM_ESCALA","CEVG_DT_INICIO","ESPT_DT_QTO_BOLETIM","ESPT_DT_QTP_BOLETIM","ESPT_NR_DIST_NAVEGADA","ESPT_NR_DIST_TABELADA","ESPT_NR_COMB_EXI_MFO","ESPT_NR_OLEO_PESADO","ESPT_NR_COMB_EXI_MDO_MGO","ESPT_NR_OLEO_DIESEL","ESPT_MD_VELOC_TP","ESPT_MD_CONS_FO","ESPT_MD_CONS_DO","ESPT_IN_CARGA_LASTRO","CEVG_NR_TEMPO","CEVG_NR_OLEO_PESADO","CEVG_NR_OLEO_DIESEL","CEVG_NR_DISTANCIA_NAV","CONSUMO_FO_VIAGEM","CONSUMO_DO_VIAGEM","CONSUMO_TOTAL","CONSUMO_MEDIO_VIAGEM","CONSUMO_FO_DCE","CONSUMO_DO_DCE","CONSUMO_TOTAL_DCE","CONSUMO_MEDIO_DCE","CONSUMO_DO_FCE","CONSUMO_FO_FCE","CONSUMO_TOTAL_FCE","CONSUMO_MEDIO_FCE","VELOC_MEDIA_VIAGEM","VELOC_MEDIA_FCE","VELOC_MEDIA_DCE","TEMPO_VIAGEM","DELETED","DELETION_DATE","INSERT_DATE","UPDATE_DATE"
217020,"96","MAUS","COAR","2977",,01/05/2014 15:00:00,02/05/2014 18:00:00,242,238,212,5,34,5,227,6,38,5,11,3,15,3,8,"L",26,15,09,4,210,15,1,4,19,1,12,67,15,09,4,19,09,11,0,0,01,0,01,3200,0,32,0,04,8,08,747,0,,,
217307,"96","MAUS","COAR","2981",,07/05/2014 14:30:00,08/05/2014 18:30:00,242,238,189,05,85,05,204,2,89,11,3,15,3,8,"L",27,15,1,3,95,210,15,15,3,95,19,1,12,67,15,1,3,95,19,05,11,02,0,0,05,0,05,640,0,32,0,04,7,78,748,0,,,
217752,"96","MAUS","COAR","2989",,19/05/2014 15:00:00,20/05/2014 19:00:00,242,238,143,6,47,9,158,1,51,7,11,3,15,3,8,"L",27,14,5,3,8,233,14,5,3,8,18,3,13,22,14,5,3,8,18,3,12,73,0,0,0,0,8,64,9,8,63,28,0,,,
218000,"96","MAUS","COAR","2993",,27/05/2014 15:00:00,28/05/2014 19:30:00,242,238,270,4,26,5,285,1,30,5,11,3,15,3,8,"L",27,14,7,4,233,14,7,4,18,7,12,94,14,7,4,18,7,12,46,0,0,0,0,8,64,9,8,63,28,0,,,
218110,"0YLN","MAUS","COAR","421",,02/06/2014 20:54:00,03/06/2014 19:12:00,240,238,611,35,142,624,19,143,09,13,13,1,25,"L",21,3,12,82,1,04,240,12,84,1,09,13,93,17,23,12,82,1,04,13,86,17,32,0,05,0,02,0,07,0,0,36,0,11,27,670,0,,,
218193,"96","MAUS","COAR","2997",,04/06/2014 15:00:00,05/06/2014 14:30:00,242,238,247,5,84,5,262,2,88,3,11,3,15,3,8,"L",22,14,5,3,75,233,14,7,3,8,18,5,13,08,14,5,3,75,18,25,12,77,0,05,0,2,0,25,36,0,34,0,01,10,59,719,0,,,
218564,"08J6","MAUS","COAR","85",,26/06/2014 20:54:00,27/06/2014 18:54:00,238,238,86,79,28,57,97,12,30,03,13,13,8,1,"L",21,10,32,1,46,238,10,33,1,46,11,79,20,19,10,32,1,46,11,78,20,2,0,0,01,0,01,0,10,82,0,11,33,22,0,,,
218974,"99","MAUS","COAR","1905",,03/07/2014 14:30:00,04/07/2014 18:00:00,242,238,411,18,35,56,427,66,39,11,3,15,3,8,"L",26,15,58,3,25,229,16,48,3,44,19,92,12,15,15,58,3,25,18,83,12,16,0,19,0,9,1,09,11,93,0,32,0,02,8,81,747,0,,,
219311,"99","MAUS","COAR","1909",,11/07/2014 15:00:00,12/07/2014 18:00:00,243,238,388,15,82,07,403,85,57,11,3,15,3,8,"L",25,13,75,3,24,225,14,85,3,5,18,35,13,24,13,75,3,24,16,99,13,24,0,26,1,1,1,36,13,24,0,34,0,03,9,723,0,,,
219443,"08J6","MAUS","COAR","89",,11/07/2014 21:00:00,12/07/2014 18:48:00,237,238,457,03,101,12,467,82,102,61,13,13,8,1,"L",20,8,10,79,1,49,237,10,79,1,49,12,28,19,3,10,79,1,49,12,28,19,3,0,0,0,0,0,33,0,11,39,717,0,,,
219805,"99","MAUS","COAR","1913",,21/07/2014 14:30:00,22/07/2014 17:00:00,243,238,362,4,53,97,378,35,55,82,11,3,15,3,8,"L",25,15,1,7,229,15,95,1,85,17,8,13,65,15,1,7,16,7,13,71,0,15,0,95,1,1,12,73,9,35,14,9,16,26,0,,,
220306,"99","MAUS","COAR","1921",,10/08/2014 14:30:00,11/08/2014 17:30:00,243,238,311,65,56,68,327,04,60,73,11,3,15,3,8,"L",26,14,8,3,9,234,15,39,4,05,19,44,12,5,14,8,3,9,18,7,12,51,0,15,0,59,0,74,12,16,0,33,0,01,9,747,0,,,
220481,"99","MAUS","COAR","1925",,17/08/2014 14:30:00,18/08/2014 17:00:00,243,238,284,49,95,16,300,65,98,47,11,3,15,3,8,"L",25,15,3,229,16,16,3,31,19,47,12,48,15,3,18,12,72,0,31,1,16,1,47,9,52,9,35,14,9,16,26,0,,,
220695,"99","MAUS","COAR","1929",,25/08/2014 15:30:00,26/08/2014 18:00:00,243,238,258,64,70,3,273,75,73,61,11,3,15,3,8,"L",25,14,3,229,15,11,3,31,18,42,13,19,14,3,17,13,47,0,31,1,11,1,42,9,86,9,35,14,9,16,26,0,,,
221067,"0YLN","MAUS","COAR","453",,12/09/2014 20:36:00,13/09/2014 18:12:00,240,238,221,11,154,08,232,21,155,07,13,13,1,25,"L",21,6,11,08,0,97,240,11,1,0,99,12,09,19,85,11,08,0,97,12,05,19,92,0,02,0,02,0,04,0,11,43,0,11,11,21,0,,,
221444,"0YLN","MAUS","COAR","459",,27/09/2014 20:18:00,28/09/2014 17:18:00,238,238,362,48,132,42,373,62,133,41,13,13,1,25,"L",21,11,12,0,97,238,11,14,0,99,12,13,19,62,11,12,0,97,12,09,19,69,0,02,0,02,0,04,0,11,33,0,11,33,21,0,,,
222699,"0YLN","MAUS","COAR","471",,26/10/2014 20:18:00,27/10/2014 17:18:00,240,238,152,11,86,02,164,42,87,08,13,13,1,25,"L",21,5,12,27,1,03,238,12,31,1,06,13,37,17,95,12,27,1,03,13,3,17,89,0,03,0,04,0,07,28,57,11,43,-4,11,07,21,0,,,
222926,"1JQU","MAUS","COAR","21",,30/10/2014 14:18:00,31/10/2014 12:00:00,236,238,315,31,46,25,325,9,47,1,13,13,6,1,"L",21,5,10,55,0,85,236,10,59,0,85,11,44,20,63,10,55,0,85,11,4,20,7,0,0,04,0,04,0,11,24,0,10,98,21,0,,,
223369,"99","MAUS","COAR","1973",,07/11/2014 15:30:00,08/11/2014 18:00:00,243,238,273,2,42,4,288,8,46,5,11,3,15,3,8,"L",25,14,3,229,15,6,4,1,19,7,12,34,14,3,17,13,47,1,1,1,6,2,7,5,19,0,33,0,02,9,16,746,0,,,
223397,"1JQU","MAUS","COAR","27",,11/11/2014 16:00:00,12/11/2014 13:54:00,238,238,394,07,101,61,405,37,102,51,13,13,6,1,"L",21,8,11,3,0,9,237,11,3,0,9,12,2,19,51,11,3,0,9,12,2,19,43,0,0,0,0,0,33,0,10,87,717,0,,,
223544,"99","MAUS","COAR","1977",,14/11/2014 15:00:00,15/11/2014 17:30:00,243,238,247,85,263,89,11,3,15,3,8,"L",25,15,3,7,229,16,4,20,12,15,15,3,7,18,7,12,25,0,3,1,1,3,10,77,9,35,14,9,16,26,0,,,
223706,"99","MAUS","COAR","1981",,20/11/2014 15:00:00,21/11/2014 17:00:00,243,238,220,6,62,1,236,3,66,1,11,3,15,3,8,"L",25,15,3,8,233,15,7,4,19,7,12,34,15,3,8,18,8,12,39,0,2,0,7,0,9,11,11,9,35,10,9,32,26,0,,,
223811,"137U","MAUS","COAR","375",,25/11/2014 23:24:00,26/11/2014 20:06:00,232,238,245,8,71,3,255,8,72,4,13,14,6,1,2,"L",19,7,10,1,1,232,10,1,1,11,1,20,9,10,1,1,11,1,20,9,0,0,0,0,11,6,0,11,78,20,0,,,
223930,"1JQU","MAUS","COAR","33",,01/12/2014 16:48:00,02/12/2014 14:18:00,237,238,400,79,77,410,27,80,87,13,13,6,1,"L",21,5,11,1,1,237,10,27,1,1,11,37,20,84,11,1,1,12,1,19,59,0,-0,73,-0,73,0,0,32,0,11,02,741,0,,,
210982,"0PSV","MACP","SAOL","123",,04/12/2013 19:00:00,06/12/2013 19:30:00,691,691,484,24,538,24,3,13,28,0,"L",16,15,0,216,54,0,3,54,3,12,73,15,0,15,14,4,0,3,39,39,3,12,09,0,47,0,33,13,5,1464,0,,,
271009,"257J","MALT","AMST","5",,01/09/2018 15:42:00,09/09/2018 03:00:00,2441,2441,790,6,313,4,988,4,366,7,14,32,0,1,"L",37,5,0,52,7,425,197,8,53,3,251,1,9,72,0,52,7,52,7,8,06,0,6,197,8,198,4,10,16,0,42,0,35,11,33,5819,0,,,
138237,"2499","MANZ","BBLA","153",,23/01/2010 21:30:00,08/02/2010 17:30:00,5804,5748,797,1,79,9,1660,3,80,2,16,52,5,0,16,"L",23,66,45,0,344,863,2,0,3,863,5,6,72,45,0,45,7,64,0,3,818,2,818,5,6,67,1,27,1,2,14,54,4580,0,,,
139949,"2499","MANZ","BBLA","159",,14/03/2010 03:18:00,30/03/2010 10:00:00,5867,5748,901,4,81,1,1742,3,81,5,16,52,5,0,16,"L",23,98,46,0,340,840,9,0,4,841,3,6,97,46,0,46,7,39,0,4,794,9,795,3,6,95,15,04,15,1,14,18,390,0,,,
112109,"962","MANZ","SING","87",,22/04/2009 10:00:00,15/05/2009 14:00:00,9052,8920,534,9,111,1777,5,119,2,16,52,5,0,16,"L",7,9,7,0,72,1242,6,8,2,1250,8,7,24,9,7,0,9,7,7,42,8,2,1232,9,1241,1,7,24,16,28,16,36,10,29,556,0,,,
112157,"98","MART","RIOJ","1563",,27/04/2009 05:15:00,02/05/2009 13:15:00,1397,1397,140,34,198,49,5,12,5,13,3,"L",31,25,16,4,9,381,58,15,5,73,5,19,01,16,4,9,20,9,18,23,10,6,42,52,6,19,32,10,91,10,5,12,19,128,0,,,
181258,"9752","MASU","P-57","889",,13/08/2012 21:00:00,14/08/2012 09:00:00,117,117,1862,56,168,1893,56,168,14,5,64,0,"L",1,45,4,0,17,31,0,31,3,77,4,0,4,4,25,0,27,27,3,7,9,75,9,48,11,72,12,0,,,
174855,"6556","MASU","STIA","1307",,14/02/2012 18:00:00,15/02/2012 19:45:00,325,322,2086,68,69,44,2151,05,69,44,13,60,0,"C",3,86,9,66,0,34,64,37,0,64,37,5,05,9,66,0,9,66,3,52,0,54,71,54,71,5,32,13,13,77,8,81,25,0,,,
220479,"137","MAUS","ARAP","1685",,11/08/2014 16:00:00,19/08/2014 10:00:00,2231,2217,460,71,645,94,12,22,3,"L",58,49,49,4,26,911,185,23,208,10,73,49,49,4,26,53,75,16,95,18,74,135,51,154,25,8,56,11,99,10,31,15,71,186,0,,,
238891,"0RRF","MAUS","ARAP","461",,23/04/2016 06:00:00,29/04/2016 23:59:00,2237,2237,950,1,107,6,1123,7,107,6,12,5,23,5,0,"L",53,54,3,0,871,173,6,0,173,6,12,89,54,3,0,54,3,16,04,0,119,3,119,3,11,45,13,89,12,65,16,43,161,0,,,
260482,"0RRF","MAUS","ARAP","667",,23/11/2017 01:00:00,30/11/2017 12:30:00,2248,2248,870,8,99,5,1047,99,5,12,5,23,5,0,"L",58,6,60,1,0,888,176,2,0,176,2,12,76,60,1,0,60,1,14,78,0,116,1,116,1,11,71,12,56,11,3,15,15,179,0,,,
276984,"0RRF","MAUS","ARAP","831",,09/03/2019 08:30:00,16/03/2019 10:30:00,2260,2260,890,6,81,4,1056,5,81,4,14,5,39,5,0,"C",57,5,50,5,0,792,165,9,0,165,9,13,62,50,5,0,50,5,15,68,0,115,4,115,4,12,72,13,29,13,05,13,77,170,0,,,
279129,"0RRF","MAUS","ARAP","849",,27/04/2019 13:00:00,04/05/2019 00:00:00,2270,2270,687,4,123,5,839,1,123,5,14,5,39,5,0,"C",56,45,3,0,901,151,7,0,151,7,14,96,45,3,0,45,3,19,89,0,106,4,106,4,12,87,14,65,13,83,16,09,155,0,,,
99084,"125","MAUS","ARAT","1147",,16/01/2009 05:00:00,24/01/2009 08:30:00,2398,2386,185,91,101,49,297,53,122,3,12,20,3,5,"C",61,42,5,8,25,876,111,62,20,81,132,43,18,11,42,5,8,25,50,75,17,26,12,56,69,12,81,68,18,63,12,3,11,36,14,36,195,0,,,
101910,"6810","MAUS","ARAT","419",,02/02/2009 18:30:00,09/02/2009 10:30:00,2427,2427,401,4,51,663,51,14,5,39,0,"C",54,92,3,0,896,261,6,0,261,6,9,28,92,3,0,92,3,9,71,0,169,3,169,3,9,04,0,48,0,3,16,59,5080,0,,,
105752,"139","MAUS","ARAT","961",,28/02/2009 04:00:00,08/03/2009 15:30:00,2400,2400,846,06,111,82,951,14,150,11,12,3,22,5,0,5,"L",61,98,31,15,5,755,105,08,38,29,143,37,16,74,31,15,5,46,5,16,24,22,79,74,08,96,87,16,98,0,64,0,45,12,18,3755,0,,,
103672,"132","MAUS","ARAT","953",,07/03/2009 16:00:00,15/03/2009 10:00:00,2404,2404,646,100,789,124,,,,"C",57,54,62,18,99,865,143,24,167,14,4,54,62,18,99,73,61,11,75,5,01,88,38,93,39,16,48,12,92,11,93,15,18,186,0,,,
158847,"7396","MAUS","ARAT","529",,05/02/2011 00:00:00,12/02/2011 00:30:00,1509,1509,678,5,69,933,69,14,5,39,0,"C",62,81,0,865,254,5,0,254,5,5,93,81,0,81,10,68,0,173,5,173,5,3,71,0,29,0,13,13,95,5136,0,,,
164772,"6826","MAUS","ARAT","749",,03/05/2011 05:48:00,10/05/2011 06:48:00,2374,2374,487,2,87,4,693,7,87,4,14,5,39,5,0,"C",52,14,52,5,0,843,206,5,0,206,5,11,5,52,5,0,52,5,16,06,0,154,154,9,94,0,46,0,3,16,17,5137,0,,,
168474,"6826","MAUS","ARAT","781",,11/08/2011 17:00:00,18/08/2011 15:30:00,2374,2384,465,3,95,5,671,6,101,8,14,5,39,5,0,"C",53,8,52,1,0,841,206,3,6,3,212,6,11,17,52,1,0,52,1,16,14,6,3,154,2,160,5,9,55,14,3,13,66,15,63,166,0,,,
169763,"6826","MAUS","ARAT","799",,30/09/2011 13:00:00,07/10/2011 20:00:00,2374,2374,253,1,63,6,463,3,67,9,14,5,39,5,0,"C",63,59,8,0,841,210,2,4,3,214,5,11,07,59,8,0,59,8,14,06,4,3,150,4,154,7,9,91,13,57,13,69,13,35,175,0,,,
179014,"7469","MAUS","ARAT","571",,17/06/2012 01:30:00,23/06/2012 17:00:00,2419,2419,574,3,31,4,782,8,31,4,12,31,0,"C",52,5,55,8,0,853,208,5,0,208,5,11,6,55,8,0,55,8,15,29,0,152,7,152,7,10,26,15,21,14,7,16,25,159,0,,,
206023,"0PSV","MAUS","ARAT","111",,02/10/2013 12:00:00,09/10/2013 14:00:00,2390,2374,1121,5,75,8,1316,1,76,13,5,33,0,"C",54,5,52,7,0,869,194,6,0,2,194,8,12,27,52,7,0,52,7,16,49,0,2,141,9,142,1,10,7,0,47,0,3,15,94,5090,0,,,
208412,"1BW2","MAUS","ARAT","127",,14/11/2013 17:00:00,21/11/2013 15:00:00,2387,2384,803,170,1020,176,5,13,30,1,"C",53,78,0,770,217,6,5,223,5,10,68,78,0,78,9,87,6,5,139,145,5,11,11,14,38,14,31,14,53,166,0,,,
235048,"17MJ","MAUS","BADO","433",,09/12/2015 13:00:00,17/12/2015 13:00:00,2784,2784,738,129,960,132,13,30,1,"L",53,67,0,890,222,3,225,12,37,67,0,67,13,28,3,155,158,11,99,1,21,0,84,16,79,2304,0,,,
206088,"7469","MAUS","BEAU","689",,22/09/2013 16:00:00,04/10/2013 15:30:00,4246,4246,205,26,7,536,35,4,12,5,26,0,"L",67,98,70,4,0,1079,331,8,7,339,7,12,5,70,4,0,70,4,15,33,8,7,260,6,269,3,11,76,14,79,14,46,15,87,287,0,,,
100374,"8798","MAUS","BELM","113",,23/01/2009 15:00:00,26/01/2009 10:00:00,1009,1049,341,74,76,370,69,77,65,15,18,1,1,6,"C",66,29,61,2,8,993,29,69,2,89,32,58,30,97,29,61,2,8,32,41,30,64,0,09,0,08,0,17,94,12,15,06,16,15,05,67,0,,,
113416,"8798","MAUS","BELM","151",,14/05/2009 18:42:00,17/05/2009 14:06:00,1005,1005,192,6,64,12,218,93,66,66,14,5,15,75,1,5,"C",67,3,26,33,2,54,1005,26,33,2,54,28,87,34,81,26,33,2,54,28,87,34,81,0,0,0,0,15,0,14,93,67,0,,,
113890,"8798","MAUS","BELM","159",,31/05/2009 16:30:00,03/06/2009 07:00:00,1010,1010,337,66,88,94,364,82,91,91,14,5,15,75,1,5,"C",62,4,27,16,2,97,1010,27,16,2,97,30,13,33,52,27,16,2,97,30,13,33,52,0,0,0,0,16,29,0,16,19,62,0,,,
118654,"5839","MAUS","BELM","1319",,29/08/2009 18:48:00,01/09/2009 15:54:00,1052,1052,344,47,56,38,381,58,59,57,15,15,25,1,"C",69,12,37,11,3,19,1052,37,11,3,19,40,3,26,1,37,11,3,19,40,3,26,1,0,0,0,0,15,25,0,15,22,69,0,,,
129329,"6135","MAUS","BELM","1333",,28/11/2009 14:54:00,01/12/2009 13:06:00,1082,1082,288,98,21,48,319,15,24,75,15,15,25,1,"C",70,2,30,17,3,3,1082,30,17,3,27,33,44,32,36,30,17,3,3,33,47,32,33,-0,03,0,-0,03,0,15,46,0,15,41,70,0,,,
130769,"5839","MAUS","BELM","1359",,06/12/2009 14:48:00,09/12/2009 16:06:00,1052,1052,354,25,55,48,390,87,59,7,15,15,25,1,"C",73,2,36,62,4,22,1052,36,62,4,22,40,84,25,76,36,62,4,22,40,84,25,76,0,0,0,0,0,48,0,14,37,2209,0,,,
131331,"6135","MAUS","BELM","1339",,11/12/2009 16:30:00,14/12/2009 14:54:00,1087,1087,412,22,50,77,440,48,53,99,15,15,25,1,"C",70,4,28,26,3,22,1087,28,26,3,22,31,48,34,53,28,26,3,22,31,48,34,53,0,0,0,0,1,42,0,15,44,766,0,,,
139248,"8798","MAUS","BELM","257",,28/02/2010 09:42:00,03/03/2010 08:12:00,1042,1042,267,53,83,295,18,87,49,14,5,15,75,1,5,"C",70,46,27,65,4,49,1042,27,65,4,49,32,14,32,42,27,65,4,49,32,14,32,42,0,0,0,0,14,89,0,14,79,70,0,,,
139770,"5557","MAUS","BELM","901",,11/03/2010 14:00:00,14/03/2010 14:54:00,1073,1082,190,39,37,93,224,53,43,91,15,14,1,"C",69,8,33,39,3,81,1063,34,14,5,98,40,12,26,74,33,39,3,81,37,2,28,58,2,17,0,75,2,92,3,42,14,9,4,55,15,23,72,0,,,
139830,"5903","MAUS","BELM","1407",,16/03/2010 11:48:00,19/03/2010 07:12:00,1091,1091,112,5,12,1,145,45,15,45,15,25,13,1,"C",67,44,32,95,3,35,1091,32,95,3,35,36,3,30,06,32,95,3,35,36,3,30,06,0,0,0,0,16,28,0,16,18,67,0,,,
140057,"6135","MAUS","BELM","1377",,22/03/2010 11:48:00,25/03/2010 08:00:00,1098,1104,284,43,28,19,315,12,31,19,15,15,25,1,"C",68,2,30,69,3,1098,30,69,3,33,69,32,59,30,69,3,33,69,32,59,0,0,0,0,16,15,0,16,1,68,0,,,
148891,"6135","MAUS","BELM","1393",,06/08/2010 14:30:00,10/08/2010 00:06:00,1068,1050,80,6,44,8,107,47,9,15,15,25,1,"C",73,06,26,25,2,65,1061,26,4,3,1,29,5,36,2,26,25,2,65,28,9,36,71,0,45,0,15,0,6,11,67,0,37,0,14,52,2913,0,,,
149352,"8798","MAUS","BELM","323",,19/08/2010 03:42:00,21/08/2010 23:48:00,1013,1013,189,29,66,29,218,73,69,14,5,15,75,1,5,"C",68,29,44,2,71,1013,29,44,2,71,32,15,31,51,29,44,2,71,32,15,31,51,0,0,0,0,14,9,0,14,9,68,0,,,
150353,"8798","MAUS","BELM","337",,13/09/2010 19:00:00,16/09/2010 17:54:00,1005,1005,305,61,87,98,339,18,91,3,14,5,15,75,1,5,"C",70,8,33,57,3,32,1005,33,57,3,32,36,89,27,24,33,57,3,32,36,89,27,24,0,0,0,0,14,36,0,14,19,70,0,,,
151075,"5839","MAUS","BELM","1467",,07/10/2010 19:00:00,10/10/2010 22:24:00,1092,1097,224,5,48,5,264,1,52,8,15,15,25,1,"C",70,68,39,4,4,1,1091,39,6,4,3,43,9,24,87,39,4,4,1,43,5,25,08,0,2,0,2,0,4,2,5,0,49,0,15,44,2211,0,,,
153512,"0U7G","MAUS","BELM","41",,06/12/2010 08:12:00,08/12/2010 23:30:00,1001,1052,47,88,186,99,47,89,224,1,15,15,25,1,"C",63,2,0,01,37,11,1001,0,01,37,11,37,12,26,97,0,01,37,11,37,12,26,97,0,0,0,0,0,68,0,15,84,1479,0,,,
157585,"0U7G","MAUS","BELM","59",,25/01/2011 00:30:00,27/01/2011 15:00:00,999,1052,116,79,81,26,149,9,85,16,15,15,25,1,"C",62,4,33,11,3,9,999,33,11,3,9,37,01,26,99,33,11,3,9,37,01,26,99,0,0,0,0,16,11,0,16,01,62,0,,,
161679,"0YLN","MAUS","BELM","67",,04/04/2011 21:18:00,07/04/2011 14:54:00,1081,1052,353,83,145,95,392,44,149,46,13,13,1,25,"C",65,52,38,61,3,51,1081,38,61,3,51,42,12,25,66,38,61,3,51,42,12,25,66,0,0,0,0,0,5,0,16,5,2177,0,,,
163425,"137U","MAUS","BELM","9",,24/04/2011 19:12:00,27/04/2011 05:48:00,1034,1052,361,1,54,5,393,4,57,25,15,16,5,1,2,"C",58,56,32,3,2,75,1034,32,3,2,75,35,05,29,5,32,3,2,75,35,05,29,5,0,0,0,0,17,83,0,17,66,58,0,,,
165983,"0YLN","MAUS","BELM","91",,19/06/2011 23:42:00,22/06/2011 16:24:00,1081,1052,529,42,130,62,572,09,133,98,14,5,18,1,25,"C",64,62,42,67,3,36,1081,42,67,3,36,46,03,23,48,42,67,3,36,46,03,23,48,0,0,0,0,16,89,0,16,73,64,0,,,
169082,"0YLN","MAUS","BELM","115",,30/08/2011 16:42:00,02/09/2011 15:24:00,1077,1052,402,01,78,15,439,28,82,21,13,13,1,25,"C",65,28,37,27,3,62,1077,37,27,4,06,41,33,26,06,37,27,3,62,40,89,26,34,0,44,0,0,44,0,15,39,0,16,5,70,0,,,
169894,"137U","MAUS","BELM","57",,22/09/2011 18:24:00,25/09/2011 21:00:00,1279,1270,152,58,79,14,189,03,82,7,15,16,5,1,2,"C",54,3,29,68,2,87,1097,36,45,3,56,40,01,31,97,29,68,2,87,32,55,33,7,0,69,6,77,7,46,24,4,17,28,9,24,20,2,74,0,,,
171415,"137U","MAUS","BELM","73",,06/11/2011 02:30:00,08/11/2011 18:12:00,1032,1052,189,2,76,45,222,18,79,24,15,16,5,1,2,"C",63,74,32,98,2,79,1032,32,98,2,79,35,77,28,85,32,98,2,79,35,77,28,85,0,0,0,0,0,7,0,16,19,1479,0,,,
177959,"0YLN","MAUS","BELM","205",,25/05/2012 17:06:00,28/05/2012 17:24:00,1052,1052,537,82,140,91,574,38,144,71,13,13,1,25,"C",52,7,29,21,2,48,916,36,56,3,8,40,36,26,07,29,21,2,48,31,69,28,91,1,32,7,35,8,67,15,69,14,61,7,05,17,38,72,0,,,
179728,"0RRF","MAUS","BELM","99",,21/07/2012 16:48:00,24/07/2012 11:30:00,1036,1036,507,4,92,568,6,92,12,28,5,0,"C",53,7,46,3,0,877,61,2,0,61,2,16,93,46,3,0,46,3,18,94,0,14,9,14,9,10,67,15,7,12,93,16,33,66,0,,,
180031,"0YLN","MAUS","BELM","229",,21/07/2012 21:12:00,25/07/2012 06:48:00,1086,1052,230,94,105,96,268,21,110,83,13,13,1,25,"C",52,1,29,43,2,37,910,37,27,4,87,42,14,25,77,29,43,2,37,31,8,28,62,2,5,7,84,10,34,17,02,13,41,6,09,17,47,81,0,,,
180482,"0YLN","MAUS","BELM","235",,05/08/2012 22:12:00,08/08/2012 17:00:00,1083,1052,622,1,155,61,659,39,159,32,14,5,18,1,25,"C",53,2,30,07,2,92,910,37,29,3,71,41,26,41,30,07,2,92,32,99,27,58,0,79,7,22,8,01,21,6,0,49,0,08,17,11,2202,0,,,
181313,"0YLN","MAUS","BELM","241",,20/08/2012 17:48:00,23/08/2012 16:42:00,1087,1052,512,58,131,36,551,44,136,72,13,13,1,25,"C",54,30,48,2,58,910,38,86,5,36,44,22,24,58,30,48,2,58,33,06,27,53,2,78,8,38,11,16,15,86,15,53,11,06,16,85,70,0,,,
182035,"6868","MAUS","BELM","585",,28/08/2012 18:24:00,31/08/2012 14:48:00,1059,1052,260,49,22,288,5,52,07,13,6,18,1,5,"C",68,4,28,5,2,85,1059,28,5,2,85,31,35,33,78,28,5,2,85,31,35,33,78,0,0,0,0,15,57,0,15,48,68,0,,,
185298,"0YLN","MAUS","BELM","255",,10/10/2012 13:48:00,14/10/2012 12:12:00,1078,1052,533,76,55,3,574,48,60,41,13,13,1,25,"C",54,3,32,8,2,5,901,40,72,5,11,45,83,23,52,32,8,2,5,35,3,25,52,2,61,7,92,10,53,16,81,11,47,4,46,16,59,94,0,,,
187562,"0YLN","MAUS","BELM","265",,10/11/2012 21:18:00,14/11/2012 12:18:00,1088,1052,635,44,153,56,676,6,158,07,13,13,1,25,"C",58,1,33,48,2,66,902,41,16,4,51,45,67,23,82,33,48,2,66,36,14,24,96,1,85,7,68,9,53,19,52,1,35,0,25,15,52,807,0,,,
188378,"137U","MAUS","BELM","171",,16/11/2012 12:30:00,19/11/2012 05:00:00,1013,1052,222,6,68,35,257,4,72,55,15,16,5,1,2,"C",55,3,34,8,4,2,865,34,8,4,2,39,25,97,34,8,4,2,39,22,18,0,0,0,0,15,83,17,01,15,64,64,0,,,
189998,"0YLN","MAUS","BELM","271",,27/11/2012 13:18:00,30/11/2012 13:42:00,1080,1052,521,48,129,52,566,13,133,09,13,13,1,25,"C",56,7,32,58,2,34,913,44,65,3,57,48,22,22,4,32,58,2,34,34,92,26,15,1,23,12,07,13,3,12,56,15,10,92,16,1,72,0,,,
191882,"130F","MAUS","BELM","179",,08/12/2012 14:18:00,11/12/2012 06:00:00,1015,1052,330,89,67,28,365,99,69,77,15,16,5,1,2,"C",50,4,28,22,1,94,823,35,1,2,49,37,59,27,28,22,1,94,30,16,27,29,0,55,6,88,7,43,25,84,0,46,0,09,16,33,2199,0,,,
218733,"0YLN","MAUS","BELM","429",,23/06/2014 02:54:00,25/06/2014 23:42:00,1087,1052,461,41,105,96,496,77,109,69,13,13,1,25,"C",52,9,28,4,2,68,917,35,36,3,73,39,09,27,81,28,4,2,68,31,08,29,5,1,05,6,96,8,01,21,22,15,99,11,26,17,33,68,0,,,
222307,"0YLN","MAUS","BELM","467",,11/10/2014 17:30:00,14/10/2014 16:18:00,1072,1052,212,55,107,81,251,2,111,39,13,13,1,25,"C",56,2,30,52,2,53,905,38,65,3,58,42,23,25,38,30,52,2,53,33,05,27,38,1,05,8,13,9,18,18,19,15,31,12,1,16,1,70,0,,,
222725,"1JQU","MAUS","BELM","17",,18/10/2014 16:42:00,21/10/2014 12:30:00,1045,1052,373,49,57,1,410,32,59,54,13,13,6,1,"L",60,37,3,1,43,950,36,83,2,44,39,27,26,61,37,3,1,43,38,73,24,53,1,01,-0,47,0,54,175,93,15,6,13,57,15,83,67,0,,,
